uniqueID,drugName,condition,rating,date,usefulCount
68228,Plan B,Emergency Contraception,10,42126,25
68232,Plan B,Emergency Contraception,10,42120,20
68235,Plan B,Emergency Contraception,10,42116,10
68236,Plan B,Emergency Contraception,10,42112,37
68238,Plan B,Emergency Contraception,10,42104,31
68239,Plan B,Emergency Contraception,9,42100,19
68240,Plan B,Emergency Contraception,10,42092,9
68241,Plan B,Emergency Contraception,10,42087,34
68242,Plan B,Emergency Contraception,10,42086,19
68243,Plan B,Emergency Contraception,10,42085,11
68246,Plan B,Emergency Contraception,5,42082,19
68247,Plan B,Emergency Contraception,8,42080,4
68248,Plan B,Emergency Contraception,10,42080,36
68250,Plan B,Emergency Contraception,10,42077,31
68252,Plan B,Emergency Contraception,9,42075,3
68253,Plan B,Emergency Contraception,10,42071,2
68254,Plan B,Emergency Contraception,10,42071,29
68255,Plan B,Emergency Contraception,10,42066,29
68256,Plan B,Emergency Contraception,10,42064,18
68259,Plan B,Emergency Contraception,10,42063,41
68260,Plan B,Emergency Contraception,10,42062,47
68261,Plan B,Emergency Contraception,10,42059,1
68262,Plan B,Emergency Contraception,9,42049,24
68263,Plan B,Emergency Contraception,10,42047,4
68264,Plan B,Emergency Contraception,10,42044,21
68265,Plan B,Emergency Contraception,10,42028,58
68266,Plan B,Emergency Contraception,10,42024,38
68268,Plan B,Emergency Contraception,10,42016,33
68269,Plan B,Emergency Contraception,10,42014,44
68272,Plan B,Emergency Contraception,7,42011,16
68273,Plan B,Emergency Contraception,10,42010,8
68275,Plan B,Emergency Contraception,10,42002,36
68276,Plan B,Emergency Contraception,10,41993,70
68277,Plan B,Emergency Contraception,10,41990,34
68278,Plan B,Emergency Contraception,10,41976,31
68280,Plan B,Emergency Contraception,10,41971,20
68281,Plan B,Emergency Contraception,10,41968,18
68282,Plan B,Emergency Contraception,10,41967,81
68283,Plan B,Emergency Contraception,10,41966,41
68285,Plan B,Emergency Contraception,10,41965,31
68287,Plan B,Emergency Contraception,10,41964,27
68289,Plan B,Emergency Contraception,10,41960,34
68290,Plan B,Emergency Contraception,10,41958,13
68291,Plan B,Emergency Contraception,10,41943,35
68293,Plan B,Emergency Contraception,10,41933,19
68295,Plan B,Emergency Contraception,10,41917,69
68296,Plan B,Emergency Contraception,8,41912,33
68297,Plan B,Emergency Contraception,8,41904,11
68298,Plan B,Emergency Contraception,1,41904,17
68299,Plan B,Emergency Contraception,3,41899,26
68300,Plan B,Emergency Contraception,10,41894,37
68301,Plan B,Emergency Contraception,9,41893,20
68302,Plan B,Emergency Contraception,10,41892,38
68303,Plan B,Emergency Contraception,9,41773,20
68304,Plan B,Emergency Contraception,10,41772,47
68306,Plan B,Emergency Contraception,10,41769,11
68307,Plan B,Emergency Contraception,10,41760,17
68309,Plan B,Emergency Contraception,9,41741,45
68310,Plan B,Emergency Contraception,9,41739,19
68311,Plan B,Emergency Contraception,9,41730,30
68312,Plan B,Emergency Contraception,10,41729,21
68313,Plan B,Emergency Contraception,10,41729,28
68314,Plan B,Emergency Contraception,10,41683,23
68316,Plan B,Emergency Contraception,10,41672,22
68318,Plan B,Emergency Contraception,10,41653,114
68319,Plan B,Emergency Contraception,10,41652,47
68320,Plan B,Emergency Contraception,9,41637,65
68321,Plan B,Emergency Contraception,8,41623,134
68323,Plan B,Emergency Contraception,10,41594,48
68324,Plan B,Emergency Contraception,10,41588,3
68325,Plan B,Emergency Contraception,10,41585,89
68327,Plan B,Emergency Contraception,10,41569,27
68328,Plan B,Emergency Contraception,10,41891,45
68331,Plan B,Emergency Contraception,10,41873,49
68332,Plan B,Emergency Contraception,10,41870,28
68333,Plan B,Emergency Contraception,10,41869,9
68334,Plan B,Emergency Contraception,10,41866,17
68336,Plan B,Emergency Contraception,10,41859,23
68337,Plan B,Emergency Contraception,10,41857,30
68338,Plan B,Emergency Contraception,10,41853,21
68339,Plan B,Emergency Contraception,10,41850,37
68341,Plan B,Emergency Contraception,10,41847,14
68342,Plan B,Emergency Contraception,10,41845,35
68344,Plan B,Emergency Contraception,8,41836,24
68347,Plan B,Emergency Contraception,7,41812,75
68349,Plan B,Emergency Contraception,10,41808,29
68350,Plan B,Emergency Contraception,10,41795,63
68351,Plan B,Emergency Contraception,10,41787,12
68352,Plan B,Emergency Contraception,9,41786,15
68353,Plan B,Emergency Contraception,10,40818,15
68356,Plan B,Emergency Contraception,10,40659,41
68357,Plan B,Emergency Contraception,10,40495,28
68359,Plan B,Emergency Contraception,10,40157,24
68362,Plan B,Emergency Contraception,10,39877,26
68363,Plan B,Birth Control,10,39590,7
68364,Plan B,Birth Control,10,39561,6
68365,Plan B,Birth Control,10,39542,22
68366,Plan B,Emergency Contraception,8,41566,28
68368,Plan B,Emergency Contraception,10,41528,31
68369,Plan B,Emergency Contraception,10,41525,46
68370,Plan B,Emergency Contraception,10,41519,14
68371,Plan B,Emergency Contraception,9,41503,23
68372,Plan B,Emergency Contraception,10,41502,32
68373,Plan B,Emergency Contraception,6,41483,29
68375,Plan B,Emergency Contraception,8,41467,56
68376,Plan B,Emergency Contraception,10,41458,16
68377,Plan B,Emergency Contraception,10,41456,15
68378,Plan B,Emergency Contraception,10,41441,21
68379,Plan B,Emergency Contraception,5,41411,15
68380,Plan B,Emergency Contraception,9,41409,26
68381,Plan B,Emergency Contraception,10,41400,28
68382,Plan B,Emergency Contraception,10,41390,33
68383,Plan B,Emergency Contraception,10,41377,44
68384,Plan B,Emergency Contraception,10,41276,22
68385,Plan B,Emergency Contraception,10,41101,17
68386,Plan B,Emergency Contraception,10,40988,35
68389,Plan B,Emergency Contraception,8,40827,22
68391,Calcitriol,Psoriasis,10,42008,2
68392,Calcitriol,Psoriasis,8,41050,6
68394,Calcitriol,Psoriasis,5,40135,5
68395,Mucinex DM Maximum Strength,Expectoration,2,43073,0
68396,Ovace Plus,Seborrheic Dermatitis,10,41074,17
68397,Odefsey,HIV Infection,10,42836,12
68400,Retapamulin,Impetig,10,40910,5
68402,Retapamulin,Impetig,10,40665,8
68403,Retapamulin,Acne,8,40447,4
68406,Retapamulin,Impetig,8,40323,7
68407,Retapamulin,Impetig,9,40317,7
68408,Retapamulin,Impetig,2,40090,11
68409,Nalbuphine,Pain,8,43034,1
68410,Nalbuphine,Pain,10,42733,4
68411,Nalbuphine,Pain,1,42527,1
68414,Nalbuphine,Pain,10,42320,12
68416,Nalbuphine,Pain,2,41733,5
68417,Nalbuphine,Pain,10,41328,8
68418,Nalbuphine,Pain,10,41209,21
68419,Nalbuphine,Pain,6,40849,11
68420,Nalbuphine,Pain,9,40697,20
68421,Nalbuphine,Pain,10,40695,21
68422,Nalbuphine,Pain,9,40693,12
68423,Nalbuphine,Pain,9,40402,17
68424,Nalbuphine,Pain,1,40175,16
68425,Nalbuphine,Pain,1,40090,7
68426,Nalbuphine,Pain,2,40055,5
68428,Nalbuphine,Pain,9,39974,15
68429,Nalbuphine,Pain,10,39737,24
68430,Nalbuphine,Pain,10,39723,19
68431,Nalbuphine,Pain,10,39715,21
68432,Nalbuphine,Pain,9,39641,21
68433,Nalbuphine,Pain,10,39608,18
68434,Nalbuphine,Pain,10,39548,28
68435,Tafinlar,Melanoma Metastatic,9,41750,8
68436,Conestat alfa,Hereditary Angioedema,10,42093,31
68437,Conestat alfa,Hereditary Angioedema,10,42070,34
68438,Doral,Insomnia,8,42626,5
68439,Doral,Insomnia,10,41772,15
68441,Enoxaparin,Deep Vein Thrombosis,10,42585,0
68442,Enoxaparin,Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery,10,42261,0
68443,Enoxaparin,Deep Vein Thrombosis Prophylaxis,10,41758,4
68444,Enoxaparin,Angina,10,41479,0
68445,Enoxaparin,Deep Vein Thrombosis,9,41339,19
68446,Enoxaparin,Deep Vein Thrombosis,8,41100,16
68447,Enoxaparin,Deep Vein Thrombosis,9,40901,30
68455,Medroxyprogesterone,Birth Control,1,43080,0
68457,Medroxyprogesterone,Birth Control,2,43075,0
68458,Medroxyprogesterone,Birth Control,10,43074,0
68459,Medroxyprogesterone,Birth Control,3,43072,0
68460,Medroxyprogesterone,Birth Control,1,43070,0
68461,Medroxyprogesterone,Birth Control,1,43069,1
68463,Medroxyprogesterone,Amenorrhea,10,43066,0
68469,Medroxyprogesterone,Abnormal Uterine Bleeding,6,43051,2
68470,Medroxyprogesterone,Abnormal Uterine Bleeding,1,43045,0
68475,Medroxyprogesterone,Endometriosis,1,43037,4
68477,Medroxyprogesterone,Abnormal Uterine Bleeding,5,43034,5
68479,Medroxyprogesterone,Amenorrhea,3,43024,1
68480,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42972,7
68481,Medroxyprogesterone,Birth Control,9,42971,3
68482,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42970,4
68483,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42968,1
68484,Medroxyprogesterone,Birth Control,1,42965,3
68487,Medroxyprogesterone,Endometriosis,1,42964,0
68488,Medroxyprogesterone,Amenorrhea,6,42962,1
68489,Medroxyprogesterone,Birth Control,10,42958,0
68491,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42953,7
68492,Medroxyprogesterone,Abnormal Uterine Bleeding,4,42952,7
68493,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42949,8
68495,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42945,25
68497,Medroxyprogesterone,Birth Control,10,42944,10
68500,Medroxyprogesterone,Birth Control,1,42941,6
68501,Medroxyprogesterone,Birth Control,2,42941,3
68502,Medroxyprogesterone,Birth Control,9,42940,7
68503,Medroxyprogesterone,Birth Control,4,42938,3
68504,Medroxyprogesterone,Birth Control,1,42936,4
68505,Medroxyprogesterone,Birth Control,1,43022,4
68506,Medroxyprogesterone,Birth Control,3,43022,2
68510,Medroxyprogesterone,Birth Control,6,43005,4
68513,Medroxyprogesterone,Abnormal Uterine Bleeding,1,43003,12
68515,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42996,13
68516,Medroxyprogesterone,Birth Control,1,42995,3
68517,Medroxyprogesterone,Birth Control,5,42995,0
68518,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42993,2
68520,Medroxyprogesterone,Birth Control,4,42991,7
68521,Medroxyprogesterone,Birth Control,8,42988,7
68522,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42987,11
68526,Medroxyprogesterone,Birth Control,1,42980,1
68527,Medroxyprogesterone,Birth Control,10,42979,3
68528,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42978,8
68529,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42978,1
68532,Excedrin,Migraine,10,42770,1
68533,Excedrin,Migraine,3,42600,1
68535,Excedrin,Migraine,10,42544,1
68536,Excedrin,Migraine,1,42528,1
68537,Excedrin,Migraine,9,42489,2
68539,Excedrin,Migraine,10,42264,2
68540,Excedrin,Pain/Feve,10,41204,9
68541,Excedrin,Osteoarthritis,6,40379,8
68542,Excedrin,Pain/Feve,9,40299,4
68543,Excedrin,Migraine,9,40266,14
68544,Excedrin,Migraine,10,40121,14
68547,Excedrin,Migraine,10,39970,14
68548,Excedrin,Pain/Feve,9,39940,5
68549,Medroxyprogesterone,Birth Control,1,42936,2
68550,Medroxyprogesterone,Birth Control,1,42935,1
68551,Medroxyprogesterone,Birth Control,6,42934,4
68552,Medroxyprogesterone,Birth Control,8,42934,1
68553,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42929,11
68554,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42928,7
68556,Medroxyprogesterone,Birth Control,1,42925,2
68557,Medroxyprogesterone,Abnormal Uterine Bleeding,2,42923,4
68559,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42921,0
68561,Medroxyprogesterone,Abnormal Uterine Bleeding,2,42917,11
68566,Medroxyprogesterone,Birth Control,1,42909,3
68567,Medroxyprogesterone,Birth Control,9,42907,2
68568,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42906,8
68569,Medroxyprogesterone,Abnormal Uterine Bleeding,6,42903,6
68571,Medroxyprogesterone,Birth Control,8,42901,8
68572,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42895,13
68576,Medroxyprogesterone,Abnormal Uterine Bleeding,10,42866,17
68579,Medroxyprogesterone,Abnormal Uterine Bleeding,10,42864,5
68580,Medroxyprogesterone,Birth Control,1,42863,8
68581,Medroxyprogesterone,Birth Control,1,42861,3
68582,Medroxyprogesterone,Birth Control,5,42861,2
68583,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42860,2
68584,Medroxyprogesterone,Birth Control,3,42859,9
68589,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42852,1
68590,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42851,19
68594,Medroxyprogesterone,Birth Control,1,42850,3
68595,Medroxyprogesterone,Birth Control,1,42850,2
68597,Medroxyprogesterone,Birth Control,1,42849,2
68598,Medroxyprogesterone,Abnormal Uterine Bleeding,2,42846,1
68600,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42815,5
68602,Medroxyprogesterone,Abnormal Uterine Bleeding,2,42811,3
68607,Medroxyprogesterone,Endometriosis,2,42804,3
68608,Medroxyprogesterone,Abnormal Uterine Bleeding,10,42801,6
68610,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42801,10
68611,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42798,4
68612,Medroxyprogesterone,Birth Control,7,42798,4
68615,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42790,2
68616,Medroxyprogesterone,Amenorrhea,5,42789,4
68617,Medroxyprogesterone,Birth Control,9,42789,6
68618,Medroxyprogesterone,Birth Control,1,42789,10
68619,Medroxyprogesterone,Birth Control,10,42786,10
68620,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42785,9
68621,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42784,14
68622,Medroxyprogesterone,Birth Control,1,42783,7
68623,Medroxyprogesterone,Birth Control,1,42781,8
68624,Medroxyprogesterone,Birth Control,2,42893,9
68625,Medroxyprogesterone,Birth Control,4,42891,5
68626,Medroxyprogesterone,Birth Control,1,42891,3
68628,Medroxyprogesterone,Abnormal Uterine Bleeding,3,42888,14
68629,Medroxyprogesterone,Birth Control,10,42888,6
68634,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42884,29
68635,Medroxyprogesterone,Birth Control,8,42883,7
68637,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42881,22
68638,Medroxyprogesterone,Birth Control,1,42880,2
68640,Medroxyprogesterone,Birth Control,2,42877,7
68641,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42877,10
68645,Medroxyprogesterone,Abnormal Uterine Bleeding,6,42874,0
68647,Medroxyprogesterone,Birth Control,5,42872,5
68648,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42870,0
68649,Medroxyprogesterone,Amenorrhea,8,42779,6
68650,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42777,25
68653,Medroxyprogesterone,Birth Control,6,42774,2
68654,Medroxyprogesterone,Abnormal Uterine Bleeding,2,42773,34
68655,Medroxyprogesterone,Birth Control,3,42772,3
68658,Medroxyprogesterone,Birth Control,6,42769,5
68661,Medroxyprogesterone,Birth Control,1,42767,3
68663,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42766,2
68664,Medroxyprogesterone,Birth Control,2,42765,3
68665,Medroxyprogesterone,Birth Control,1,42763,1
68667,Medroxyprogesterone,Birth Control,9,42762,3
68668,Medroxyprogesterone,Birth Control,6,42761,0
68669,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42761,4
68670,Medroxyprogesterone,Abnormal Uterine Bleeding,8,42761,9
68671,Medroxyprogesterone,Birth Control,1,42760,2
68672,Medroxyprogesterone,Abnormal Uterine Bleeding,2,42757,7
68673,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42755,7
68674,Medroxyprogesterone,Birth Control,1,42844,12
68675,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42843,4
68676,Medroxyprogesterone,Birth Control,1,42840,4
68678,Medroxyprogesterone,Birth Control,5,42836,0
68680,Medroxyprogesterone,Birth Control,4,42835,3
68681,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42835,6
68683,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42830,7
68684,Medroxyprogesterone,Birth Control,1,42829,1
68685,Medroxyprogesterone,Abnormal Uterine Bleeding,2,42829,4
68686,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42829,3
68687,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42829,2
68688,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42827,5
68690,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42825,2
68692,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42824,3
68693,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42823,3
68694,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42823,6
68696,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42819,6
68698,Medroxyprogesterone,Birth Control,10,42816,12
68699,Medroxyprogesterone,Birth Control,9,42755,3
68700,Medroxyprogesterone,Birth Control,1,42754,7
68701,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42754,6
68702,Medroxyprogesterone,Abnormal Uterine Bleeding,10,42753,0
68703,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42753,5
68704,Medroxyprogesterone,Birth Control,1,42753,2
68706,Medroxyprogesterone,Birth Control,4,42749,9
68707,Medroxyprogesterone,Birth Control,10,42748,6
68709,Medroxyprogesterone,Birth Control,10,42747,4
68710,Medroxyprogesterone,Abnormal Uterine Bleeding,10,42747,2
68711,Medroxyprogesterone,Birth Control,7,42746,3
68712,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42746,11
68714,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42745,6
68716,Medroxyprogesterone,Abnormal Uterine Bleeding,4,42745,15
68717,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42743,8
68718,Medroxyprogesterone,Birth Control,10,42742,1
68719,Medroxyprogesterone,Birth Control,2,42742,4
68720,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42741,3
68723,Medroxyprogesterone,Birth Control,2,42739,10
68724,Medroxyprogesterone,Birth Control,10,42738,7
68725,Medroxyprogesterone,Birth Control,9,42737,3
68726,Medroxyprogesterone,Abnormal Uterine Bleeding,1,42735,15
